id	document	label
9581978	최고의 연기력과 기획 이영애 최고~!	1
619876	내용이없어	1
4210552	자토이치 짝퉁이군...어이가 없어	0
10107644	쓰레ㅐ기영화 전작에 제대로먹칠	0
9894123	호주에서 살고싶게끔만드는 영화	1
6252368	다보고 느낀점수	0
586141	비디오로 보지말고 그냥 오씨엔으로 보는게 나을듯	0
1439746	지금 보니 웃음만... 격세지감...	0
5421227	심심할때 볼만..	0
9715388	80년대 우리나라는 영화도 후진국이었군요 어떻게 저런 연기를... 동시대에 나온 영화가 ET 였던걸로.	0
5370726	평점조작단아 장난치지 말아라.	0
7968254	첨 볼 땐 다슬이 참 사랑스럽다...두번째 볼땐 다슬이 가족들 참 좋은 분들이다...세번째 볼땐 내 가족들도 있는 그대로의 모습을 봐줘야겠다는 생각이 들었다. 다슬이가 계속 보고싶어..	1
7577432	시작은 좋으나 끝은 흐리멍텅.반전에만 집착하는 샤말란	0
3533729	숨막히는 사랑.. 정말 너무 슬퍼서 아름답다	1
9133605	왜...박하선이 복수를 하는지 이해가 안되네요^^오히려 권상우가 더 피해자같은데~그만큼 남편한테 믿음이 없었나하는 생각도 드네요	0
4159149	이러지도 저러지도 않는 오락가락 스릴러	0
10135719	후세에 걸작의 재조명을 시키다.	1
2005655	난 보는내내 그냥에로영화인줄알았는데 이게네이버에올라와있네.	0
10125577	감정의 골이 패여 생긴 마음속 주름이던, 세월의 흔적이 보여지는 얼굴위 주름이던 과하게 인위적으로 펴면 부자연스러움을 피할 수 없다.	0
853192	기대감이너무컸다.1탄의명성을먹칠한영화!	0
4528041	최고	1
5683189	아.......	0
10068153	내가 왜 이걸 10년도 더 지나서 보게 된 걸까...ㅋㅋㅋ 그 땐 초등학교 1학년었지 참	1
7571802	진짜 추억 돋는다	1
2084375	bad	0
7917408	영국영화도 상당히 독특하군요. 스토리야 있지만 영화로서의 재미는... 장편 독립영화도 아니고.	0
3846067	쓰레기네여	0
5453582	정의를 위해...일단 봐라 ........신선한 충격이다 ...이런 영화 평생 보기 힘들다	0
10191974	정말 제인생최고의영화	1
8094464	나 저거 다운 잘못받은줄ㅋ20세기 전반대 영화인줄	0
8775145	평 남긴 것들 본 영화가 하나같이 똑같냐 ㅋㅋㅋ 알바도 좀 티 안나게 하자...	0
39639	산뜻한 그들만의 반란....우리에게는 빵도 필요하지만 장미도 원한다	1
10140098	무슨말이 더 필요한가? 믿고보는 일본 애니아닌가!!	1
3382352	이 OOO 영화를 내가 검색한 이유는 감독이 또 만든 '맨데이트' 때문	0
4473310	야구란 이런거다 하는것...	1
9978702	무엇보다 쇼킹한건 이영화의 네이버평점... 아버지의 원수이지만 아버지와 같은 마음을 품게되는 영화 전반부의 암스테르담의 고뇌는 참으로 훌륭한 심리전개... 영화전체적으로도 지루하지 않은 영화전개와 스케일.. 고루 만족스러운 영화	1
2114725	홍번구에 비해 액션이 약했지만.. 성룡은 역시 우리를 즐겁게 해준다	1
9650398	정말재밌다 10자..	1
9976529	서정적인 세계에 빠져들고 싶다면	1
9665004	고스터버스터즈 느낌의 수작이다.	1
7981252	ㅇㅇ...좋음	1
89014	죽음을 통한 소녀의 성장을 다룬 블랙 코미디.	1
5136733	진심개거지......울나라에서개봉왜한거임?	0
9778435	영화 이보다 더 잘 만들 수 있지 않았을까? 유덜보다 캐롤 성격이 더 이상해보인다. 참신할 것도 없는 흔해빠진 로맨스물에 왠 평점을 이리 높이들 주는지...	0
1430873	감독의 연출이 부재니 좋은 소재를 말아버린다	0
8768753	I told you.. chickens are organized!	1
6018565	상 받았다니까 왠지 좋았다고 해야할 것 같은 압박감에서 벗어나세요. 아무것도 없다	0
870010	별로 안무서운데;	0
753113	good!	1
4675903	영구 vs 맹구'나 '람보 vs 코만도'를 만드는 게 더 낫겠다	0
1207674	어설픈 스릴러, 어설픈 코메디, 어설픈 데미 무어	0
558375	어린이채널용 드라마 같은 것이 응응씬을 너무 남발한다.	0
8181742	I'll win cuz I have faith, courage, and enthsiasm!	1
6201095	평이한 로맨틱 코메디. 행크스 많이 늙었네	0
3565723	꺼이 꺼이 울면서 봤던 영화. 정말 다시 한번 보고 싶다. 정말 진심으로 다시 한번...	1
6627225	닥터호의 아픔이 절실히 느껴지는 그런영화 입니다	0
8284	"무법자의 천상천하유아독쫑" 이란 제목이 더 잘어울리는 영화!	0
9742792	이 괴상한 심심한 영화는 갑자기 뭐지....기대이하자나?...뭐하나 제대로하는게 없는 영화....베네치아의 풍경만 볼만함..	0
9183784	지금까지 본 한국공포영화중에서 내용이 꽤 신선하고 재미있었던 영화입니다.참고로 내용 이해하기 싫어하고 무조건 피터지고 때려잡는 좀비영화같은거 좋아하는 사람들은 별로 안좋아할듯. 스토리 위주의 영화를 보시는 분들은 재미있을것 같아요	1
2666189	뭐가 이렇게 허접하다냐	0
1961922	장정일님의 원작..... 에로티시즘만 가득;;;	0
5787296	만화다보니 유치하긴했지만 한동안 참 재미있게 봤던 드라마이기에..	1
4830495	궁극의 러브 스토리! 내 생애 최고의 드라마. 다모폐인들은 영원히 잊지 않을것입니다	1
3554246	쓸데없는대사...개연성없는 시퀀스...콘티를촬영하면서 짰나	0
5505802	평점1점짜리 개알바들은 좀 가라!~	1
9316496	음악 쌤이 보여줬는데 진짜 짱인 영화	1
8632743	오랜만에 감동적인 영화이자 부모의 이기심이 섞인 잘못된 사랑에 대해 다시 생각해볼수있었다. 그리고 꼭 자신이 낳은 아이가 아니더라도 아이가 원하는 부모의 사랑을 줄수있다는게...정말 감동적이다..	1
8445567	쓰레기영화였다는거..	0
2958196	백인우월주의 떄문에 중간에 보다가 껏다. 미국은 꼭이런 성향이 있더라,,...	0
6083008	정말 재미있어요 학교에서 봤는데 가족 모두 보여주고 싶네요	1
5814541	영화 보다가 중간에 꺼버린 건 처음. 온갖 흥행요소 짜깁기해서 난잡하고 내용없음.	0
3943552	4점짜리 영화	0
244137	이런 영화가 있다는 사실이 감사해요.	1
10143343	재밋엇어요오오오오몽·으	1
6049530	그래딱4점이다	0
6709527	^*^ 기대만발....ㅎ.ㅎㅎ	1
9137434	쇼미더 머니 ㅡㅡ왜하는건가요 힙합보여줄라고 하는거 아닌가요?롹하고 ㅡㅡ 롹이 힙합은 아니자나요 ㅡㅡ아.. 점점더 산으로 가는 쇼미더 머니 ㅡㅡ	0
8093132	좋네요....저 밑에 우리나라 사형제도 폐지 됐다고 하는데폐지된거 아닙니다.... 다만, 형의 집행을 계속 시행하지 않고 있을뿐...	1
8669316	너무 좋아 우마소♡사랑스러워	1
9625671	아진짜 문채원 이런 연기까지도 맘에드네요 이런영화 한편더찍었으면... 뭉클한영화였다	1
3544246	넘 재밌다.ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
5450106	화려한 휴가에서 웃겼다. ㅋㅋㅋ	1
5796829	독일 왕실 보석을 둘러싼 소소한 두뇌싸움	0
9760944	동화같은 내용이다. 트리스탄도 멋있었지만 난 개인적으로 셰익스피어 선장이 굉장히 좋았음.	1
1692088	아니 왜 우리나라 얘기는 없는거지?	0
8326261	진짜 내용 유치하네 작가 발로쓰나.. 연기자들 대본보고 손발 오그라들겠다.. 초반스토리에서 가면갈수록 진부해지네	0
10259094	최오~~이렇게 잼나는 애니는 첨이예요	1
1598026	47년 원작에 비해 캐릭터도, 이야기도, 따뜻한 가슴도 모두 부족하다.	0
9844458	꿀잼진짜 개잼 꿀잼 핵잼	1
585357	바보연기를 정말 리얼하게 해낸 홍금보에게 박수를...^^	1
7313377	송지효 짱ㅋ	1
10092054	예전이나 지금이나 별로인영화 신선한건 좋은데음향이 엉망 볼륨조절에 실패 송학림이 얘기할땐 볼륨 최대로 맞춰야하고 변희봉이나 장량이 말할땐 볼륨 50프로면 되고 사운드볼륨은 엄청크고 한국영화인데 한국말 자막이 필요한 실패작	0
7662086	흐하하 재밌다 제시카 알바는 왜이리 예뻐???	1
5247447	소재만 신선하고..연출,연기,각본 모두 기대이하... 맥아리없는 영화	0
6976401	별달가치가업네	0
3643303	상상의 공간...하지만 별다른게 없다;;	0
8117357	진짜 김신 아나운서하고 나미래하고 엮지말고 세주랑 나미래랑 엮이게 해주세요.	1
4792330	시간 아까웠다	0
5843815	에로틱환타지는무슨.난쟁이똥자루만한여배우하나나와서는.울마눌보다반의반도안섹시.	0
5729318	꼭 한번 쯤 봐야 할 영화인 듯.. 현 우리 나라 상황과 보면서 오버랩 되네요.	1
9341550	부활 마니아가 이렇게나 많다니요~~^^ 하지만 그거에 비해 재방송은 거의 안하는 듯~34살 인생 전무후무 최고의 걸작~!!	1
4115867	진짜.. 손가락 안에 들 영화..	0
4818147	긴장감도 떨어지고, 반전의 힘도 약한 듯.	0
4422423	잘만든 드라마	1
1407588	약한 주제의식, 반전보다는 법정씬을 더 스릴있게 할 것이지	0
9871729	..Asdlflfpspspspspwowkwhwgfkcp	0
8506738	과장된 연기와 장황한 서술에 점점 지쳐만가는 여정	0
9290787	작가분이 돌아가신 친구분 뜻이어서 작품 이어받아서 쓰고계신데 취지는 높게사는데요... 이작품을통해서 다시한번깨달은건요 남의작품은 받아쓰는게 아니라는거...대부분 다망쳐버림 아예 다른드라마가 되는거니깐. 끝으로갈수록 뭘말하려는지도 모르겠고 재미도없어짐	0
8012862	키티적이고 사소설적인 일본영화의 편견을 또다시 강하게 만들어준 영화. 다들 쉽게 긍정적으로 변하고 쉽게 희망을 찾는다. 희망을 강요받으니 괴롭기만하다.	0
7281543	결말에 다 침몰 했으면 10점 줄텐데.	0
236395	외계인 너무 바보같이 나온다 기술은 종나 좋은데 머리는 멍청이	0
3638902	그 어떤 영화보다도 쇼크였다.일생 동안, 두번 다시 보고 싶지 않은, 저주 받은 걸작.	1
6884999	최고에요	1
58940	보고싶어여.. 언제 개봉이죠??	1
9620145	평점에 속았음..그냥 7점 정도의 애니...	0
1184877	현실성있는영화. 나 자신을 알라!	1
5161321	나에게 동심따윈 없나보다 ㅜ	0
3594855	그래도 이준기 실컷봐서 좋았음2	1
5840369	이거시 박치기다!	1
5514873	볼만한 코미디 영화 싼티나는 포스터와 제목때문에 안보게 됐었지만	1
5705486	이렇게 명화가 평점 0점이라니 ㅠㅠ 제가 1점 올려주고 갑니다!	0
9790547	영상미. 한여자의 성장. 크리스마스	1
9085416	뭐야 이게 끝이야? 조금 지루하긴 하지만 곧 절정에서 재밌겠지.. 했는데 절정이 없잖아....	0
195683	재미있어요	1
3601771	영화니까~ㅋ. 나쁘지 않았어.	1
9757008	8.9나온게 신기하다~영화볼때잤냐?? 아무리수년이지났어도 이정도 도급영활 못만들어...그래서 믿고보는 베이감독이고~나쁜녀석들같은영환 알라나~줫만한 초딩들~ㅉㅉ	1
8567657	예전에 우울하고 힘들때 새벽에 이 영화봤는데 정말 마음이 따듯해지고 완전 힐링되는 느낌이였어요 뜻밖의 장소에서 뜻밖의 인연.. 대리만족 제대로 했습니다 아주 재밌는 영화 ~ ㅋㅋ	1
4799487	찰리채플린이 생각나게 하는영화 ㅎㅎㅎ	1
5694133	이건 뭐 생략이 심한 영화인것 같다~!!	0
3339079	재밋게봐는데... 자기주관대로 매겨야지 평점따라가는건 아닌지 에휴 ㅉㅉ	1
5704955	지금 TV.. 무슨내용인지 몰겠다만, 여자들 섹시하면서도 과격하게 싸우네. 그뿐	0
8023015	영화가 ost를 못따라간다	0
2502346	진짜 개졸작이다.. 뭐 이딴 영화가 있나.. 이야기도 허무맹랑하기만 할뿐..	0
1565294	음 안습 무플	1
9236541	무간도나 신세계나 각각의 장점이 있는거지 뭘 무간도에 비하면 쓰레기네 찌끄레기네 난리를 치냐? 그렇게보면 대부에 비하면 역시 이것도 찌꺼기에 불과해서 1점 주고간다. 이 영화의 최대단점은 삼합회보다 덜떨어진 빠들을 양산한다는 것.	0
1376314	ㅜ.ㅜ;;;;; 안습	0
9526783	다시 한번 되새김했지만, 여전히 좋다. 쿠보즈카의 눈빛	1
9296276	솔직하게 씁니다, 호러공포 매니아로 안본게 거의 없는데요, 4점대가 맞는것 같습니다. 우선 너무 흔한 소재와 너무 흔한 귀신과 너무 흔한 구성으로 색다를게 전혀 없고, 귀신찍는 사람들이 귀신이 귓바람 한번 불었다고 패닉에 빠져 허둥대는꼴부터 망	0
8097082	이게 영화냐? 옛날에 비디오 영화랑 비슷하다. 연기 꽝..필름 아깝다...제대로 만들고 언플 좀 해라...짜증..눈버림...	0
8620915	익숙함에 모든걸 잊고사는 사람들에게 보여줘야할영화다..	1
8869490	더빙 배우를 잘못써서 괜찮았을 영화를 망친듯	0
7604337	극장에서 보세요..8-8 꼭! DVD이번에도 안나오겠죠..네..압니다..일판샀어요8-8..보실분들을 위해 스포일러는 자제합니다. 극장에서 꼭 보세요!!	1
8347075	우연히 보게된 영화, 부모님의 사랑이만든 기적을 보았습니다.누구든지 꼭꼭 보았으면 합니다! 짱짱	1
7443281	정말재밌게봤었는데......	1
3626138	두번째 에피소드만 약간부족함	1
1623706	어릴적 추억이 담긴만화..어느새 어릴적 꿈을 실어준 추억이 되버렸네요	1
2523215	영문모를 감독의 의도, 영 재미를 느낄 수 없는 나.	0
2791074	웬만해선 1점은 안준다.	0
5800910	교복찢고 했다는데..너무한다 고1인데..참..17살..하얀애를	0
6925372	1,2편에 비해서 위엄이 너무 떨어졌다. 1,2편은 간지좔좔이였는데.. 3편은 개그영화같음	0
7777813	비틀쥬스를 보는 느낌, 이런영화 좋아요.	1
10029597	마음이 따뜻해지는 영화네요ㅠ강추!!	1
7863312	1점도 아깝다.	0
5273435	웃는게 웃는게 아니지만, 아니 웃을 수 없는 영화! 역시 킬리언	1
2229227	재미없다 별로	0
2338392	왠만한 재주로는 이 영화에 명함도 못 내민다	1
5867880	요근래 SF영화중에서 제일 잘 만든것 같다.. 그래픽도 화려하고 내용도 탄탄하다....	1
418424	정말 지루하고 쉽게 만든 영화	0
7666739	난 재밌던데 ㅋㅋ	1
4714726	객관적이고 관련 없는 사람이 감동받아야 잘만든건데 이건 도통.. 그들만의 잔치	0
6977098	베컴, 지단, 피구를 볼 수 있다는거에서 즐거웠다. 특히 두번째 이야기에서 나오는 여자축구선수 정말 너무너무 아름답더라..이 여성도 실제 축구선수였던걸로 기억하는데..ㅎㅎ 그나저나 평점은 바셀팬들이 깍고 간걸까?	1
7074094	장난 안까고 동네 양아치 고삐리 들한테 비디오 카메라 주고 영화 하나 찍어 오래도 이거보단 나을듯-- 이게 영화냐? 영화여?? ㅉㅉ	0
9995215	긴박하다. 사람이 저래서 자살을 택하는 것이란걸 알았다. 그 무게를 견디고 스스로 목숨을 끊지 않은 주인공이 대단하단 생각 마저 든다. 나였으면 어땟을까라는 생각이 들었다. 그만큼 몰입될 수 있게 잘만든 20세기 마지막해의 영화다.	1
2986481	어색,유치. 소재는 좋았지만 결정적으로 재미가 없으니..	0
307958	디젤, 개똥폼만잡고 디아블로란 존재도 멋지지도않고	0
2640627	밋밋하다고밖에 할말이 없다	0
4664543	에로용으로도 못 쓰는 영화	0
7710606	^^	1
9112416	아 남주랑 여주 외모가 너무 밸붕이네 집중이 안됌	1
8925183	청하누나.. 청하누나를 알게 해준 영화..	1
7687925	봐도봐도 잼있음	1
9191192	평점이 이해가 안되네 배우들 연기도 짱 연출도 짱	1
9694850	와... 많은 생각을 하게 하는 영화다. 차분하게 적나라하다. 본성, 욕망, 고뇌. 차갑게 파고드는 기시감.	1
8600895	울아들이 재밌어 하네요..전 별로..ㅋㅋ	1
9556829	이거 진짜 하나도 안 무서움별 하나 주기도 아까워ㅋ	0
9335900	장인이란 끝없는 반복에서 나온다는 교훈을 보여준다 . 딱 그 교훈까지만	0
1191353	부산국제영화제에서본영화지루하고왜2편이나왔는지몰라남는거없	0
1480028	니들 왜 만났니? 말이 되니?	0
4384706	인생이 너무 행복해서 분노라는걸 느껴보고 싶다면 추천	1
8139730	영화감독 때리고싶습니다. 쪽지주세요.	0
850169	성난 황소 진항생.	1
6060126	임창정도 웃겼지만 옆에있는 아저씨가 더웃겼어ㅋ대박 영화 말이필요없다 꼭봐야된다	1
5297357	이건뭐 불타는 개가죽도 아니고	0
5284352	이제 군대를 비하하는건 좀 아닌듯 싶네요..욕으로시작해서욕으로끝나네요	0
9991135	총격전 두세발이 전부네 ㅋㅋㅋㅋ	0
2012886	내가 좋아하는 장르이지만 이 영화는 심하게 부족하다	0
6148535	재미셔요 ^^히나타짱 만쉐이	1
1417740	좀 뒤끝이 어이없었지만 내용은 중요했던듯~	1
8192798	드라마 집 방 안 배경에 자주나오던 돌고래포스터영화... 우연히 ebs명작극장서 보고알았습니다... 이영화 포스터인지	1
8771746	알바들 고생하시네요. 너무너무들 고생하시네요 도대체 이런영화는 왜 만드는거임	0
10008978	무심하게 흘러가는 듯하지만 각각 모든 작용을 하고 있는 시퀀스들	1
7089370	개념있는 영화네요. 재미와 감동도 있고... 숨겨진 보석같은 영화군요.	1
9205451	엄청 재밌는데 평점이 왜이리 낮다냐?(이정도 영화는 평정8.6은 따야돼지않나?)	1
6466060	유쾌한 모험활극 다시봐도 재미있내요!	1
7117620	알래스카 격납고 폭파 장면은 예술이네. 북한이 나와서 더 짠 하다.	1
9376665	넌 나에게 쓰레기를 줬어	0
10198093	역시 스필버그라는말밖에는...	1
9248720	평점 높게준 사람들은 진심 영화 100편도 안본 사람들이다. 영화광으로써의 느낌은. 정말 짜집기만 한 어설픈 영화다..소재부터 스토리.. 모든게 진부하다. 결말역시 딱 캐나다식 엔딩이걸 어디 트라이앵글과 비교하는가. 감히. 에효...	0
9430380	명작인 원작 게임에 대한 모욕	0
6034895	별거 아닌 스토리를 3차원적 진행으로 예술적으로 보이려 애쓰나 감독 본인도 이해안가는 잡탕	0
4787209	정선희영화??무개념 정말 싫다 억울하다고 하는 저런 무개념 가식 정말 꼴보기싫다	0
6995414	졸작	0
8562307	간단 명료한 막판 엔딩... 이해하기 쉬운 영화이긴 한데.. 만들다 만 것 같은 느낌이 드네...	0
9617313	너무재밌어요...슬프고ㅠㅠ	1
9607833	재미잇어요 꼭한번 보세요	1
5757196	그녀가 평생 겪은 답답함에 관한 90분의 간접 체험기	1
1352519	처음에 약간 긴장했으나 별루임...	0
6096941	강력한 캐릭터들! 미워할 수 없는 그들의 이야기!	1
6110948	김승우랑 진희경이 너무 망가졌넹 ㅋ	0
9337665	ㅋㅋㅋㅋ존잼 꿀잼 핵잼	1
6067216	대사가 왜이리 OO애 씨발	0
9868405	복고풍도 어느 정도여야지. 답답한 김정권.	0
10111010	최고최고입니다 분위기도 역시	1
5177303	재미있는 영화. 잘 접해보지못했던 신선한 소재로 잘만든 영화인듯	1
9849419	사랑에 대하여 다시 한번 생각하게 하는 영화네요. 좋습니다.	1
10275655	사랑의기적ㅠㅠㅠ진짜 눈물 흘리며 봤네요 마지막씬에서 정말 감동 받았습니다 한평생 살면서 저런 사랑을 한번이라도 하고 죽을까 싶습니다. 로맨틱 영화중에 제일 로맨틱 했어요	1
10107833	추억은 방울방울 추억을 먹고 사는 나이가 되니 이 영화가 눈물나도록 고맙다	1
8558277	다운받았는데 음성이 영상보다 빨라서 입모양이랑 다르네요.	0
3519252	난 재밌게 봣네	1
9756192	주연이 4명이니 4점 드리겠습니다.	0
9633551	엘렌 페이지에 빠진다 화목한 주노네	1
8045480	따뜻한색감과 터치에 비해 너무 단조로운스토리가 아쉽다	0
7854976	별1개도 아깝다 진심 .. 더빙을 하랫지 유행어 하랫냐몰입도 씹망이네 애들 보여주는데 귀썩는줄애들도 욕하드라 짜증난다고 최효종 목소리 진짜 찢구싶드라	0
7569992	액션 만화일까 싶어서 봤는데, 처음부터 끝까지 일관된 개소리로 와닿지 않는 개똥철학만 구구절절이 읊어댐.	0
7245516	꼭 봐라 한국에 다시안나올 드라마명작..	1
7354557	한마디로 쓰레기 영화 사람들이 보고 이해 살수 없으면 그 영화는 명작이 될수 없다.	0
2563157	진짜 돈이아까운영화입니다!!!!미치는줄알았네!!젬있기는개뿔이잼있어!!!	0
8752969	2000년대 영화 중 손에 꼽을 정도로 걸작이라 생각한다. 전신마비 된 주인공의 내면을 환상과 꿈을 넘나들며, 대단한 비유와 은유가 담긴 연출이 돋보이고 한편의 다큐를 보는듯한 촬영도 인상적이며 400번의 구타를 오마쥬한 트래킹 쇼트도 최고였다.	1
6384837	늬들은 비디오냐? 난 이거 극장에서 봤다!!!!!!!!!!!ㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ	0
8601867	오늘(2014.3.23) 다 좋고 강정심씨 너무 불쌍해요...ㅠㅠ	1
9856164	환상적인 러닝타임 4시간. 그림 하나 대사 하나 가슴에 깊숙히 꽂힌다.	1
7477268	재밌었음ㅋㅋㅋㅋㅋㅋ	1
2262249	진짜 진짜 재미있게 본영화	1
9810690	최고의 야구영화 !!!	1
4820690	하이틴물의 여왕이죠 ㅋㅋㅋ 재밌어요!	1
3091236	탕녀, 죽음의 문턱에서 돌아와 자신과 한 남자를 구원하다.	1
7574457	우연히 케이블에서 봤는데 상당히 인상깊었던영화였다... 정말 지루할틈이없었던~	1
10129403	사랑스럽고 감동적인 영화~	1
7856808	이런 씨x같은영화는 오랜만이네 ㅋㅋㅋㅋㅋㅋ	0
8820267	와..이제야 봤는데..감동적임..영상도 뛰어나고..이야기전개도 잼있어요..연기도 훌륭하고!강추!	1
5967128	연기야 뭐하겠어? 하고 봣는대 역시.. 바티스타밤이라도 나왔으면 1점줄 영화	0
9273757	개꿀잼 첨보고 재밋어서 계속봄ㅋㅋ	1
9995855	사실 왜곡 한 스푼, 한쪽 시각 한 스푼	0
9797982	이 만큼의 평점은 너무하다	0
9094680	무섭다기보단 잘 만들어진 작품	1
3187772	다신 한국영화 안봐... 이경실은 또 왜 나오냐?? 감독 정신나간듯?	0
5132639	76분이뭐냐 드라마냐	0
7815727	오랫만에 좋은 드라마였습니다. 뉴페이스들도, 그리고 아역에서 성장한 배우도 다 좋았네요. 인물간의 감정선을 이끄는 카메라 앵글도 좋았구요.	1
9995387	네. 영웅은 없어요. 알았다구요.	0
9297954	이게 재밌다는 사람들은 뭐지????뽀로로보는게 나은듯	0
9945267	우베 볼이 다시 이런 수작을 만들길....	1
5553780	재미있게 봤는데... 공부잘하는 아들 트럭기사로 만들어버리는거???	1
6976711	늦게본게 후회된다ㅡ시간가는줄 모르고봤다평점이 이해가 안된다ㅡ악마는 프라다를 입는다보다 더 재밌게 봤당ㅡ	1
9998209	노잼ㅡ 재미없다. 내용이 없다	0
5710763	이게 10점ㅋㅋㅋㅋㅋㅋㅋ? 조작도제대로하셔야죠..	0
7876081	안본다에 100,000표	0
2235528	볼만함	1
5275798	이런 쓰래기같은영화 개나줘라 포스터로 사람낚냐? 내인생최고의 쓰래기영화다	0
1352834	저 예산 영화라서 이따위인가...어이없다	0
34339	감독 시마이해라 OO	0
8821446	엑스맨1은 좀 못 만들었네. cg얘기하는게 아니고, 설익은 밥같아. 이렇게 상대를 쉽게 무찌르는 영화도 흔치않음.	0
6809646	바보처럼 당하는것도 몇회정도껏 당해야지 뭐 이건 당장 다음주부터 보기싫어짐.	0
4794499	잠와..	0
5191606	아 빵점은 없나 왜봤지	0
6038314	평점이 왜이리 낮지? 8점이상은간다	1
9908165	아깝다아까워아깝다아까워	0
8164939	지루하다고 다 좋은 영화는 절대로 아니다. 그냥 동네 아이 중 하나가 돌아다니는 모습.	0
4444202	이 영화 대학에서 강의시간때 본 내용인데 여러 주제들을 생각하며 보면 재밌습니다.	1
4144511	잔잔하고 김강우 멋짐 ㅋ	1
7492732	짱~♥	1
221595	그럭저럭 볼만하다 하지만 좀 지루하다	0
6766562	뭔내용인지 하나도 이해가 안간다. 최악이라고 불리는 할로윈 살인마의 탄생은 초반까지는 볼만했더니 이 영화는 뭐 ㅡㅡ;;;; 아주 병맛이다.	0
2713279	억지 공포감을 자내기엔 너무나 턱없이 부족한 각본과 감독의 재능.	0
8004129	연기자들이 살린 영화다 ㅋㅋㅋㅋㅋ	1
7960724	故 김추련님 젊은 시절 영화! ㅜㅜ	1
9922433	단순한 킬링타임용 호러물이 절대 아닙니다.. 완성도도 그렇지만 무엇보다 에밀리 로즈역의 여배우분 연기가 아주 그냥 대박..	1
9154900	보이스 피싱이 기승인 우리나라에서.. 다른나라에는 저런일까지 지.... 세치 혓바닥이 무섭군요	1
3360043	하나같이 발연기에 있는 폼 없는 폼 다잡구 있네	0
6993164	최강	1
9996363	정말..마지막 부분에서 아이들을 위해 그렇게 희생해놓고서도 아직 아무것도 해준 것이 없나는 하나의말에.. 어머니의 위대함을 느끼네요.	1
7970515	범고래 조련사였다가 사고로 다리를 잃은 마리앙 꼬띠아르의 연기 대단함...리얼 그자체!!남자배우의 편견없이 사람을 대하는 무심한듯한 태도나 말투는 인간으로서 배워야할 자세!!	1
5436136	오락적인 요소가 많긴 하지만, 프랑스영화는 수다가 너무 많아 짜증나	0
7581339	욕하면서 보는 재미말곤 없음....그 재미를 넘어선 무서움만이 존재..--;TV는 바보상자라고 했더니...그 이상을 넘어섰다걸 이 드라마를 통해서 배우게 된다. 1,2화를 몇번 봤는데 정말 헐 그 자체임...차라리 "백년의 막장"이라는 이름이 낫다.	0
6093043	고은아친구 연기가 돋보였던영화.. 그게다	0
3964050	제인오스틴이라지만 너무 지루했던 상,하편...비슷한결말...스네이프교수님;;	0
9986775	재미없고 돈도아깝고 최악이다 최악	0
8521184	시간가는줄몰랏다..피아노가 다르게 보엿다	1
4241873	우와 재밌네 우왕ㅋ굳ㅋ	1
8513844	진짜 전문성우 개불쌍하다	0
4823244	조연과 주연이 바뀌어서 등록되있다!	1
2593378	지금봐도 너무 재밌는 영화에요. 기분좋아지는 영화~	1
7332659	甲중의 甲... 안보면 후회함	1
1810330	각본,연출등등..이것들은 둘째치더라도 주연 배우는 아무나 하는게 아닐텐데?	0
1643036	와.. 이게 지루하단다.. ㅋ 잼나구먼	1
9708064	별점 주기에도 아깝다. 제작진들은 안타깝지만 출연진이 말아먹었다.	0
3070710	학교에서 선생님이보여주셨는데 민망해서 죽을뻔...이게대체왜12세인가요???	1
9054529	지킬박사, 늑대인간, 뱀파이어, 프랑켄슈타인의 괴물까지 세계문학을 읽는 기분 !! 그리고 스토리와 액션도 사랑도 모두 최고였음!	1
4223694	살짝 허무하게 끝나는 점도 있긴하지만 정말 재미있었어요	1
1427883	초딩영화.. 아 짜증..	0
243142	숀펜... 실망이야..;	0
9910631	드라이브샤프트하면 굿샬롯이 생각나네	1
9413072	진짜 평점 안남기는 사람인데 남깁니다... 지금 18회까지 봤는데 진짜 입벌리고 봤습니다 최고...진심	1
5113500	해서웨이는...하복에서의 그 노출씬이 정말 압권...오직 그 한장면만...나머진 꽝~~	0
6772918	히치콕 영화는 수OO전에 스릴러의 패러다임을 만들어놓았다	1
8680304	아이를가진 어머니에겐 체인질링 추천 아버지에겐 인생은 아름다워 추천	1
3545460	난 이 영화를 분명히 코미디에서 찾았는데 코미디는 무슨	0
1241579	아, 좋은 영화	1
8663545	일본 공포영화는 다 무섭더라..	1
3844793	그래도.. 1994년 당시.. 폭발적이였다 !!!	1
9279838	꼬마들이 보기 좋은 영화..	1
10155345	좋은 평점을 준 사람들을 믿을 수가 없다 돈 받은 것이 아니라면 절대 좋다고 못 할 듯 한데...아니 좋다고 할수 있더라도 한둘이지..말도 안됨	0
9823623	소지섭 조차 선뜻 언급하는 것이 부끄러울 영화. 놀라운 것은 90년대 영화도 아니고 2002년 개봉이라는 점	0
6300302	아놔평점속아서봤네ㅜ 권상우 개발연기에 두손들었다	0
8622463	종교적인 이유를 떠나서 잘 만든 영화라고 생각한다.	1
10180342	진짜 재밋는영화네요ㅋㅋㅋ	1
8652594	성시경땜에 본다 넘 웃겨요~~	1
4409686	굿	1
